Column1;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64;Column65;Column66;Column67;Column68;Column69;Column70;Column71;Column72;Column73;Column74;Column75;Column76;Column77;Column78;Column79;Column80;Column81;Column82;Column83;Column84;Column85;Column86;Column87;Column88;Column89;Column90;Column91;Column92;Column93;Column94;Column95;Column96;Column97;Column98;Column99;Column100;Column101;Column119;Column120;Column121;Column126;Column128
19;6;8;45;1;98;4;1;47;48;36;5;9;1;25;47;38;62;57;3;59;28;25;24;12;12;11;19;5;28;32;36;3;29;5;49;59;46;37;3;46;27;29;48;72;77;73;74;74;73;2;13;1;68;57;56;51;7;5;5;4;96;4;22;21;41;52;22;67;6;46;5;5;85;6;3;53;27;14;1;8;8;7;15;16;18;15;37;13;28;5;19;4;81;63;76;69;7;21;6;0;13
55;6;0;65;4;93;1;3;1;1;1;24;0;0;13;59;38;71;39;13;35;33;14;13;8;25;2;32;2;88;28;29;59;24;43;24;68;35;45;9;1;9;9;4;64;72;79;98;7;79;0;12;0;69;67;62;53;15;13;11;8;91;6;22;15;36;45;37;2;22;66;0;1;84;2;2;3;46;5;0;11;1;1;17;24;3;21;76;27;25;1;0;9;77;2;0;79;1;22;2;0;6
8;6;2;53;1;92;13;1;44;47;25;14;4;1;45;84;41;53;19;11;3;44;36;36;49;37;19;38;1;12;5;11;45;19;81;5;38;34;5;45;32;45;46;58;79;82;87;69;69;72;0;9;1;42;39;47;49;1;8;9;9;9;6;24;25;59;65;38;74;8;3;5;2;85;7;4;33;75;13;11;21;18;16;33;33;42;32;36;56;31;0;0;1;4;47;42;59;6;9;17;0;11
39;6;3;43;1;95;18;2;32;34;19;47;4;1;59;65;18;79;44;5;51;64;65;61;77;87;73;83;0;4;9;15;61;13;55;39;55;15;76;3;32;26;29;51;91;94;95;88;36;35;0;3;1;19;27;29;31;9;11;11;11;84;4;24;22;43;53;11;8;3;42;5;4;73;71;1;63;77;2;8;28;32;36;55;52;58;53;22;37;18;0;0;2;69;59;77;77;4;14;17;0;3
12;6;3;24;29;71;5;29;24;39;24;75;5;1;17;27;0;43;73;2;57;16;24;27;16;17;2;28;4;45;49;57;18;34;36;1;38;31;23;85;46;65;76;32;39;39;28;38;5;45;3;47;4;36;51;59;67;51;64;68;7;51;53;29;21;24;2;32;42;36;9;0;16;15;45;26;36;48;47;17;13;12;12;35;32;33;32;66;63;36;0;5;61;13;39;57;38;1;43;12;0;69
48;6;4;55;24;74;13;12;51;48;29;19;6;1;48;8;34;54;25;1;35;47;41;42;33;32;41;41;1;9;12;2;47;25;73;29;39;29;53;39;29;57;51;56;7;71;75;61;55;66;1;15;1;14;2;37;46;3;4;7;8;89;4;2;22;6;62;53;63;15;27;5;4;75;62;5;29;75;11;1;18;18;2;38;41;45;42;48;37;17;0;0;1;64;56;74;76;3;26;5;0;19
45;6;3;46;92;27;3;1;44;48;31;47;5;1;22;47;43;35;57;57;4;25;26;46;15;5;53;55;6;58;57;54;36;38;39;38;55;44;44;52;55;63;62;53;27;23;31;3;59;65;5;72;0;5;4;46;4;5;4;4;3;95;3;38;33;44;45;45;47;22;46;5;4;77;48;17;56;54;57;54;9;1;13;8;15;2;22;46;3;46;1;0;4;79;6;75;71;4;17;7;0;69
6;6;1;76;5;58;7;1;55;55;35;26;0;0;18;55;68;17;4;96;35;15;14;16;22;9;3;23;4;65;1;87;14;1;27;13;39;44;28;44;47;51;5;9;5;49;51;57;2;6;2;45;3;25;27;35;4;42;4;47;49;0;95;8;78;81;79;82;34;96;63;0;2;8;37;34;36;52;51;1;15;14;14;13;2;22;21;51;44;32;0;2;71;6;55;79;78;1;32;4;0;41
34;6;1;54;2;91;27;4;37;41;25;28;2;1;89;74;15;83;35;2;4;88;76;75;88;46;44;63;0;5;6;9;77;19;63;36;29;1;72;22;36;24;23;53;89;92;97;81;17;26;0;4;1;27;3;33;42;18;18;18;21;82;8;19;21;59;6;39;86;3;22;5;1;76;83;0;39;44;1;3;71;71;74;97;94;1;95;63;59;89;1;0;29;42;72;74;62;1;2;47;0;8
12;6;5;53;31;69;14;32;37;46;26;3;6;1;4;72;29;39;35;15;28;37;3;3;31;26;29;44;3;21;21;37;23;27;67;2;38;24;39;52;35;61;59;54;64;65;71;59;66;72;2;2;5;23;27;36;41;33;33;4;43;62;19;29;29;58;57;58;75;33;51;5;4;79;75;14;37;63;9;33;19;16;14;49;48;53;52;65;56;5;0;0;6;25;45;41;51;8;11;5;0;31
25;6;3;59;9;91;7;2;38;39;31;58;4;1;68;53;25;73;69;18;76;71;59;58;44;61;42;51;1;7;8;11;7;25;5;15;79;1;83;9;54;14;12;62;85;89;92;88;65;67;0;7;1;15;17;21;21;8;8;9;8;88;3;35;34;6;63;34;85;2;19;5;1;92;81;9;44;0;1;11;58;58;6;41;59;79;71;52;54;44;0;0;22;82;84;7;85;4;16;58;0;8
6;6;46;1;5;51;6;1;58;79;58;14;46;1;39;78;18;26;25;4;27;31;17;18;35;24;22;23;47;48;1;9;15;56;59;7;11;79;15;3;74;45;38;1;64;51;72;67;54;43;28;51;1;6;68;71;77;1;1;1;1;0;1;1;1;1;1;1;28;1;75;0;18;84;36;25;16;6;27;47;49;48;46;7;68;81;67;77;75;18;11;58;1;28;35;62;48;8;91;48;59;45
25;6;2;49;1;98;4;1;35;42;29;51;4;1;5;59;18;53;61;23;64;51;43;41;53;2;74;42;1;9;19;32;25;35;55;38;34;31;41;27;43;29;29;55;77;78;91;78;49;53;0;6;1;5;8;12;14;2;2;3;3;89;5;25;25;53;6;24;81;4;41;5;1;93;75;6;49;33;2;14;46;42;39;24;49;59;5;42;41;54;0;0;14;93;93;81;93;3;19;35;0;2
40;6;0;41;0;93;3;6;38;43;22;42;0;0;19;56;1;38;47;25;3;2;2;2;8;7;25;17;2;4;34;46;21;25;49;14;32;48;26;6;21;62;64;44;64;69;8;66;43;53;0;8;0;0;0;29;25;0;0;2;1;95;2;16;16;42;4;46;6;14;47;5;4;36;62;13;82;63;48;7;4;4;5;11;11;1;13;24;34;17;0;0;3;68;53;72;78;4;8;1;0;19
33;6;0;4;1;97;7;1;34;53;33;36;2;1;35;64;8;48;45;3;55;36;29;28;28;15;18;79;1;17;41;43;2;31;67;78;22;57;29;51;38;57;57;42;59;62;66;6;63;75;0;2;0;1;18;39;4;3;4;8;8;76;6;18;17;44;49;39;51;9;62;0;2;71;49;13;25;48;31;35;26;25;23;34;4;44;39;45;66;67;1;0;11;58;46;56;48;3;1;6;0;3
8;6;1;46;2;84;13;27;29;43;16;15;0;0;37;81;29;46;18;17;19;33;32;31;37;19;35;36;1;21;18;24;45;2;81;57;36;37;49;69;3;73;74;54;64;69;72;53;68;71;0;9;0;33;51;47;65;12;17;14;18;82;13;23;22;51;52;47;68;16;48;5;2;74;67;4;4;81;15;0;19;17;14;38;4;46;41;61;61;65;1;0;15;4;36;56;49;2;18;13;0;15
48;6;0;42;38;59;2;15;51;5;38;58;0;0;12;37;38;38;59;46;39;15;19;25;15;24;29;11;2;58;62;61;24;6;3;28;5;44;34;62;34;65;67;47;47;48;48;53;5;48;1;21;0;78;89;94;91;28;28;27;24;85;21;32;28;38;34;48;46;32;55;0;3;47;5;28;51;65;87;55;5;6;9;12;15;17;17;45;34;89;0;0;15;8;44;51;75;4;7;0;0;54
42;6;1;25;1;97;8;1;19;39;22;61;3;1;38;57;28;77;56;1;65;42;45;42;34;3;1;61;1;1;21;28;48;13;55;21;54;19;6;29;45;29;31;33;79;82;89;65;62;61;0;6;0;15;18;28;28;3;3;5;4;9;3;5;5;25;35;8;69;3;54;5;2;86;62;2;36;4;4;8;14;13;12;39;42;45;41;22;35;49;0;0;9;9;7;85;84;1;36;66;0;2
34;6;1;49;26;77;7;3;31;37;21;59;0;0;31;49;35;46;63;27;62;3;29;3;21;31;4;18;1;2;38;52;17;52;38;1;52;39;24;48;31;4;45;48;66;64;71;6;63;67;1;36;0;21;57;54;53;4;1;9;8;92;3;28;27;47;43;54;79;12;51;5;8;0;81;24;76;6;18;4;19;2;23;41;42;46;44;43;63;47;2;0;8;55;62;76;72;21;2;7;0;1
25;6;4;28;3;95;14;3;16;55;28;55;5;1;52;58;26;72;49;22;53;52;52;51;52;0;38;59;2;14;28;26;68;25;64;34;73;19;77;26;73;26;27;35;69;71;84;69;69;63;1;17;4;25;3;32;36;29;3;3;31;63;24;14;11;29;34;3;33;6;68;0;3;87;32;1;49;0;4;12;54;51;5;63;73;87;77;33;36;61;0;0;5;59;63;63;6;1;68;92;0;31
13;6;4;4;1;0;4;3;4;5;34;37;5;1;25;61;11;23;44;45;44;25;25;33;29;34;26;5;5;44;33;48;28;56;53;21;36;51;31;7;59;85;83;49;16;2;3;19;81;86;6;81;1;66;71;69;74;15;14;12;12;91;11;35;3;43;41;49;34;29;66;0;12;37;38;65;37;44;55;57;12;11;11;3;3;32;33;56;4;33;0;1;9;67;47;66;58;4;21;9;0;65
34;6;7;53;7;84;38;9;35;48;28;26;9;97;59;78;23;56;32;14;41;57;47;46;45;27;38;5;2;8;17;27;38;25;68;36;28;36;45;26;4;31;3;57;83;83;88;68;29;39;1;1;4;3;35;39;43;25;25;26;26;74;11;22;23;58;68;36;68;1;49;5;6;8;62;11;63;56;5;15;42;4;37;62;55;57;53;37;67;74;0;0;35;47;67;55;53;11;12;77;35;6
42;7;0;6;1;97;6;2;37;4;24;31;0;17;55;78;94;72;36;13;4;5;41;39;9;0;67;19;0;7;16;27;37;5;71;6;29;5;37;23;27;2;22;56;86;88;84;78;42;44;0;3;0;28;21;36;4;6;4;6;6;92;3;23;27;66;65;52;84;5;18;5;0;93;83;0;4;63;3;0;35;39;38;41;43;49;46;38;51;26;0;0;9;86;76;68;83;8;3;3;0;2
18;7;2;43;5;95;4;1;87;71;74;51;0;0;12;39;62;4;61;39;45;19;17;16;18;24;12;19;3;55;39;48;2;58;26;19;65;46;33;42;72;55;51;37;54;58;68;4;72;66;0;12;0;1;98;83;71;8;6;5;4;96;2;16;13;29;35;24;54;7;64;0;4;59;51;2;34;27;68;34;5;4;5;1;14;14;14;67;23;44;1;0;2;82;49;57;8;2;26;3;0;6
12;7;18;34;57;52;11;5;84;91;9;26;2;1;2;73;22;42;27;21;32;31;28;35;2;2;23;32;23;59;19;23;66;33;54;4;69;15;63;47;87;54;53;35;36;38;46;33;75;79;12;64;4;58;57;62;63;18;16;16;14;89;5;16;11;27;36;25;34;19;65;0;25;65;32;17;19;73;2;16;13;14;15;25;28;33;31;77;34;37;9;7;13;47;25;26;45;18;16;16;68;82
34;7;1;59;9;88;18;5;69;67;65;42;3;1;74;65;2;86;44;8;56;76;81;83;36;3;32;38;0;8;21;19;81;17;51;22;59;14;76;17;66;22;21;4;8;8;89;69;31;31;0;9;1;27;36;45;47;2;23;26;26;77;15;14;15;41;49;27;65;7;38;5;1;91;6;9;4;25;3;14;68;67;73;7;75;89;74;4;49;44;1;0;31;49;52;45;49;1;32;4;0;2
53;7;3;33;1;92;13;4;39;41;26;5;5;1;23;37;18;48;54;58;57;27;27;26;13;14;27;16;4;42;25;37;19;48;36;66;37;61;31;73;28;66;72;37;51;53;4;64;24;32;1;19;1;11;22;34;38;3;5;7;7;92;4;16;14;34;38;32;49;15;57;0;3;85;48;38;34;4;29;3;11;1;1;21;23;24;2;49;3;11;7;0;1;48;51;68;63;3;22;2;0;14
44;7;1;53;1;98;6;1;36;32;2;45;3;1;68;61;28;76;5;12;47;67;68;66;34;22;81;55;0;3;9;17;76;21;56;33;76;12;8;15;3;23;2;49;9;92;93;83;31;36;0;0;0;34;29;32;41;11;8;8;9;88;3;1;13;55;54;39;92;2;17;5;1;88;9;14;7;27;1;12;45;49;56;48;53;73;6;44;55;53;0;0;13;5;78;63;61;2;16;14;0;3
12;7;5;41;7;9;11;78;55;53;52;58;6;1;59;57;33;68;52;17;4;74;89;9;19;59;32;99;2;16;16;15;81;21;46;9;83;3;86;39;65;53;49;35;73;72;79;66;28;3;1;9;1;27;29;3;33;67;63;6;6;16;45;2;17;31;41;16;63;29;56;0;6;74;56;19;35;35;7;2;49;59;76;46;43;52;43;54;51;44;0;0;1;15;43;54;35;3;28;17;62;4
34;7;1;58;3;94;11;6;38;49;26;17;2;1;6;83;4;57;23;13;33;56;43;42;35;0;3;5;0;7;14;22;32;25;78;45;23;35;39;27;38;27;27;6;87;89;92;79;36;52;0;1;1;19;19;2;31;8;7;7;1;86;4;24;25;64;62;52;9;7;38;5;4;42;9;25;73;46;11;0;37;35;31;65;67;8;85;63;79;76;0;0;18;65;68;48;84;3;12;1;0;5
53;7;2;45;1;92;17;4;4;45;26;38;4;1;35;57;21;52;46;33;51;37;29;28;28;14;24;24;1;17;21;27;27;33;49;53;38;43;38;59;3;59;61;49;67;71;78;62;4;47;0;9;1;2;25;23;28;6;7;5;6;91;5;19;18;45;57;31;57;12;5;5;2;83;51;14;22;67;16;15;18;18;19;34;33;35;34;46;46;29;0;0;12;5;39;61;61;3;19;1;0;12
22;7;0;52;53;58;2;1;48;46;27;46;0;0;5;19;27;18;62;93;31;8;8;12;9;11;9;25;4;1;83;8;16;98;9;15;61;42;35;45;32;51;51;62;48;47;42;42;3;5;2;47;0;0;0;0;34;0;0;0;0;4;15;49;46;54;47;65;53;33;43;5;2;62;57;56;6;5;86;37;3;4;5;2;5;5;9;62;56;72;0;0;0;1;73;87;96;1;2;4;0;61
34;7;3;4;1;0;8;2;4;51;33;39;5;1;26;49;17;25;5;57;41;27;26;33;32;13;33;37;5;47;48;6;28;66;47;28;54;49;31;69;73;71;74;64;13;15;4;8;62;61;6;1;4;42;46;59;67;62;59;69;72;64;37;6;45;44;71;39;12;4;83;0;4;77;9;59;67;29;44;89;25;29;32;41;46;51;45;56;66;67;2;1;62;51;65;85;76;0;1;1;0;1
6;7;2;66;2;85;42;11;49;42;25;8;3;1;98;85;25;64;12;5;12;92;77;76;49;52;56;62;1;8;5;9;72;18;78;24;41;1;77;32;34;44;4;66;86;9;84;8;34;43;0;4;2;2;28;35;36;2;24;28;26;73;11;23;26;73;74;55;85;1;18;5;2;84;83;5;17;83;0;6;95;1;1;1;99;1;95;57;94;21;0;0;42;45;37;63;62;2;21;3;0;15
25;7;3;49;16;78;34;3;32;44;28;48;5;1;52;64;18;52;53;25;43;54;41;41;43;6;28;59;1;12;15;25;34;4;59;31;43;27;42;27;47;28;29;56;78;76;85;66;58;58;1;11;2;23;25;35;39;19;18;23;23;76;14;32;3;53;63;3;72;9;42;5;2;89;66;14;27;52;4;21;42;39;34;59;68;77;66;59;54;51;0;0;34;81;74;65;85;3;25;32;0;9
41;7;69;28;15;77;32;6;32;44;28;46;69;1;23;5;25;5;47;32;46;27;32;34;21;15;22;29;57;38;19;28;41;38;52;33;48;41;46;81;54;76;81;37;46;49;56;43;53;57;27;32;22;53;52;55;61;28;25;24;24;84;14;25;18;27;35;24;45;16;62;0;59;79;42;42;37;17;27;37;1;1;11;26;27;29;25;46;39;58;91;34;22;46;44;61;58;36;29;64;49;76
42;7;0;5;1;99;2;1;41;51;28;18;0;0;39;81;54;5;24;14;38;36;29;27;64;9;17;33;0;6;28;38;21;13;79;46;18;66;25;48;29;39;44;49;78;79;79;85;75;79;0;15;0;13;1;2;36;1;1;1;2;98;3;13;15;55;54;44;89;5;38;5;1;83;88;15;66;75;15;21;17;15;14;23;24;29;27;18;35;12;0;0;3;89;65;66;84;9;3;0;0;2
25;7;1;47;2;96;7;5;35;49;29;33;3;95;55;66;18;56;4;19;38;56;45;43;8;84;37;41;0;8;31;39;37;32;71;87;28;4;57;31;44;3;31;53;81;83;79;79;56;64;0;1;2;16;19;25;25;16;17;2;18;68;28;23;23;51;6;31;69;6;42;5;2;82;63;7;37;5;13;42;46;42;37;42;5;59;54;5;51;5;0;0;42;7;74;85;81;3;12;3;0;6
34;7;0;41;3;97;5;1;31;3;18;57;2;1;74;55;21;88;55;6;69;78;81;8;36;46;77;43;0;6;7;13;92;4;52;2;9;5;98;18;34;27;24;42;84;86;98;73;48;51;0;9;0;25;24;27;25;6;5;5;4;93;2;14;15;43;47;14;88;1;2;5;1;89;83;5;55;0;2;7;43;48;56;57;56;64;56;53;49;68;0;0;9;42;84;79;72;1;34;75;0;3
48;7;2;76;9;83;11;16;39;51;19;0;0;0;51;98;8;4;3;4;8;44;31;31;29;21;23;33;1;6;8;15;34;25;9;47;16;3;38;32;19;36;35;76;89;89;88;85;76;74;0;6;1;16;23;39;4;6;7;11;1;84;1;3;35;84;76;95;71;21;7;5;2;8;74;2;4;85;8;5;16;13;12;58;5;5;61;4;57;47;0;0;15;46;38;3;52;3;16;3;0;6
6;7;2;63;11;6;42;55;45;63;42;31;3;1;36;56;17;44;4;41;58;33;29;32;27;2;26;3;1;22;32;35;24;28;65;3;27;35;38;58;57;67;64;65;59;58;63;51;68;57;1;28;2;2;35;43;43;22;33;37;34;52;37;58;52;6;43;75;25;63;64;0;4;59;34;0;14;63;8;7;51;48;44;64;65;75;64;65;84;24;0;0;45;35;3;4;39;1;38;7;0;2
22;7;1;3;34;73;1;2;39;45;3;59;2;1;11;34;38;31;58;42;47;15;22;26;12;2;3;2;3;56;4;5;26;48;29;29;46;36;38;72;31;69;74;37;37;37;37;24;66;42;1;41;0;94;69;57;54;6;4;3;3;97;1;2;17;31;27;39;43;18;64;0;3;57;46;13;6;42;45;39;5;6;7;12;15;15;18;57;2;5;0;0;2;8;55;8;8;2;16;0;0;25
55;7;4;59;1;96;15;1;38;29;19;41;6;1;75;68;17;92;47;7;6;69;68;65;56;11;72;43;0;1;11;13;68;7;57;44;47;19;72;8;25;9;8;52;96;97;98;85;43;43;0;2;1;13;11;15;22;6;4;5;7;87;4;19;23;64;63;38;95;2;9;5;1;93;94;5;22;52;0;17;28;29;32;64;66;83;73;35;41;28;0;0;17;7;68;53;71;8;11;6;0;7
39;7;8;27;1;97;7;1;27;4;23;57;1;1;38;53;2;66;53;14;73;4;48;46;43;11;42;77;2;1;14;21;46;14;55;48;5;28;6;43;3;49;48;31;7;74;79;66;51;56;1;7;1;34;34;39;37;7;6;7;6;94;3;8;8;29;37;16;65;4;42;5;5;88;59;7;19;4;5;1;16;15;16;3;32;35;32;31;17;22;0;0;9;69;6;76;76;5;27;1;0;6
6;7;4;62;15;55;33;5;34;49;26;26;6;1;33;6;32;38;34;54;55;32;28;31;45;17;24;31;5;39;31;36;21;47;43;35;26;36;3;72;45;71;73;6;52;53;55;47;38;41;3;4;3;55;54;54;6;51;44;4;42;61;42;46;42;58;51;66;35;5;55;0;4;78;4;2;19;63;27;2;38;35;33;42;41;48;4;63;65;21;1;27;4;44;27;56;56;3;28;2;0;19
39;7;4;33;0;96;14;1;28;24;14;62;5;1;68;5;36;93;56;7;71;72;87;85;38;2;59;1;0;2;4;4;98;4;51;15;94;2;1;18;22;32;27;35;85;91;91;77;46;45;0;2;1;35;27;33;37;12;8;9;9;9;4;9;1;36;4;12;86;1;23;5;2;91;8;0;28;38;1;0;31;35;38;47;45;51;48;31;27;21;0;0;14;65;7;84;75;3;3;9;0;6
29;7;0;58;22;82;3;1;68;61;59;55;0;0;2;35;54;4;69;32;55;23;18;18;18;25;15;52;1;29;55;59;24;19;27;19;93;35;43;63;59;5;58;36;47;49;52;28;82;83;0;2;0;15;11;25;29;1;1;2;2;95;2;13;12;29;31;31;54;7;55;0;2;64;54;28;75;48;53;32;6;6;6;6;1;1;13;39;17;31;0;0;3;72;49;49;57;3;8;0;0;16
48;7;13;46;18;69;6;39;39;44;25;28;14;1;33;63;58;49;36;21;27;34;38;44;17;23;48;22;12;38;32;37;46;38;55;8;37;22;53;5;24;57;56;57;68;67;73;62;41;4;4;2;4;31;33;4;53;14;13;14;17;65;26;3;28;5;57;4;58;28;48;5;28;42;55;32;44;69;48;23;8;11;13;17;2;25;22;27;38;37;4;1;18;69;42;59;76;19;11;1;27;19
41;7;9;44;2;91;17;6;43;48;3;3;11;1;33;66;33;44;36;22;43;34;29;28;29;19;29;28;5;21;17;27;24;24;64;35;32;42;32;56;35;61;61;47;65;68;7;63;52;59;2;17;2;39;47;5;47;14;15;14;12;89;9;19;18;47;55;38;53;13;45;5;7;83;49;14;2;73;15;9;15;13;13;35;32;35;31;48;41;56;1;0;15;51;43;6;63;6;26;32;0;14
34;7;4;52;2;86;29;32;37;52;32;44;6;1;43;62;16;52;53;23;51;43;36;36;21;27;25;48;2;15;52;55;23;38;54;43;3;54;3;28;57;3;3;58;73;74;78;64;39;48;1;13;6;41;49;48;49;77;81;72;67;38;52;3;29;55;64;49;4;18;62;0;5;72;37;9;48;0;11;18;42;42;39;52;5;54;53;37;56;82;0;0;8;6;71;7;72;2;32;56;47;18
34;7;1;42;5;88;3;14;28;41;27;56;2;1;66;6;44;65;5;15;53;67;61;58;64;13;63;69;1;12;33;45;38;2;49;31;26;3;58;38;56;34;37;43;72;72;88;91;24;36;0;13;1;31;4;47;48;28;32;34;32;68;8;2;19;38;46;27;63;1;64;0;3;57;58;2;42;56;2;41;56;55;52;5;61;75;64;42;52;75;0;0;38;65;76;67;58;1;2;77;0;11
42;7;2;4;18;83;7;4;3;41;24;57;3;1;37;57;26;62;52;13;77;38;32;32;32;11;29;45;1;16;34;4;23;19;53;24;36;35;38;5;38;4;46;37;7;72;89;71;66;71;0;9;0;8;6;12;16;2;1;2;3;88;3;9;1;37;43;22;71;4;36;5;1;89;66;8;11;48;5;16;16;15;13;25;3;33;28;35;28;31;0;0;1;87;72;82;87;4;12;14;0;22
34;7;9;62;4;93;16;5;43;42;29;37;11;1;7;68;22;66;48;15;53;69;58;56;34;25;58;73;1;5;16;24;48;26;58;25;42;23;61;16;4;2;19;64;91;9;91;83;31;39;1;6;3;14;15;23;25;7;7;9;9;86;5;28;3;66;69;31;89;4;27;5;4;88;84;2;49;54;2;1;47;48;54;46;61;75;65;59;6;81;0;0;2;55;8;73;68;12;14;54;0;3
4;7;2;35;1;93;4;12;22;28;17;76;0;0;22;38;16;36;7;25;88;21;25;24;24;2;21;32;2;33;19;47;14;41;31;3;11;25;22;87;17;67;79;2;53;49;66;63;52;67;0;8;1;3;32;36;34;8;8;8;7;9;6;16;15;31;2;49;47;21;75;0;25;0;55;3;25;83;9;18;21;21;25;38;37;42;42;65;62;46;0;0;11;0;22;11;0;12;4;6;0;33
36;7;1;67;16;82;4;1;42;56;37;47;0;0;19;37;13;37;63;5;74;23;21;17;5;11;77;15;1;36;37;56;17;61;13;27;79;43;34;43;73;54;5;52;51;56;75;69;79;69;1;24;0;13;15;25;32;5;5;7;8;85;12;27;24;44;53;33;56;5;47;5;1;8;51;5;65;0;35;34;4;4;4;16;18;17;16;37;27;4;0;0;15;91;59;67;87;1;22;4;0;0
36;7;0;8;14;86;7;8;46;47;32;37;0;0;58;79;86;58;34;16;41;6;39;39;23;13;8;3;0;11;32;38;38;28;43;26;66;23;54;39;56;28;34;63;81;78;92;77;58;66;0;17;0;22;22;23;3;9;8;8;9;83;6;33;34;63;7;43;71;9;36;5;1;73;66;18;68;48;8;36;4;41;42;54;56;61;57;41;53;51;1;0;18;79;67;66;78;13;2;14;0;1
25;7;0;49;2;98;4;2;35;51;3;34;2;1;43;66;5;41;41;34;39;42;4;39;24;45;23;24;1;2;12;23;31;47;58;24;37;32;47;55;58;58;58;57;54;56;81;48;29;44;0;23;0;9;14;22;28;3;5;7;8;87;7;38;35;53;56;47;62;5;4;5;8;0;61;1;72;13;7;69;39;38;38;62;65;81;75;67;63;39;3;0;16;82;67;58;77;1;29;48;0;37
44;7;5;36;5;9;18;5;38;51;33;52;7;1;23;42;14;41;57;55;5;26;23;23;22;29;21;16;5;36;69;78;13;62;41;69;31;72;21;49;48;49;51;44;44;49;38;48;39;45;4;37;2;21;24;34;46;1;1;13;17;5;21;18;16;37;54;35;21;11;67;0;6;76;19;1;33;0;44;34;31;28;25;22;3;33;31;51;47;76;3;0;2;72;62;83;65;2;48;7;0;15
9;7;0;48;1;99;2;2;38;44;27;43;1;73;49;62;5;66;54;14;67;48;39;38;36;0;53;56;0;7;35;43;21;19;67;74;29;47;31;37;37;29;34;51;82;82;83;81;51;71;0;8;0;16;18;16;17;5;5;4;4;84;7;17;18;53;56;33;8;7;42;5;1;82;76;34;62;31;5;2;38;36;32;35;38;44;42;26;56;53;0;0;13;79;81;69;88;6;4;0;0;4
42;7;0;43;15;83;2;16;35;47;28;63;2;1;24;43;8;45;71;4;59;3;23;23;21;42;35;3;1;27;52;67;12;55;43;65;37;73;23;5;51;5;52;59;56;52;7;57;47;49;1;27;0;5;29;38;32;1;4;5;4;76;14;42;35;46;57;32;57;11;49;5;1;84;51;37;36;0;16;9;18;17;14;28;32;35;34;58;55;96;0;0;7;8;78;94;86;0;5;17;0;35
6;7;2;8;3;68;41;41;35;46;22;8;4;1;8;88;35;5;12;15;19;71;48;51;56;33;47;41;1;1;24;23;45;18;82;55;23;29;57;31;31;31;32;8;9;85;91;88;48;5;1;15;3;27;35;43;45;29;33;37;35;58;35;5;55;88;81;95;76;39;21;5;1;88;78;0;12;94;5;27;71;75;76;95;9;99;89;6;1;35;0;0;45;53;14;34;65;3;17;1;0;1
13;7;1;49;48;59;5;5;6;58;47;42;0;0;15;43;35;3;46;7;3;17;2;27;1;4;4;41;3;7;47;6;29;47;42;38;45;52;37;6;53;69;68;51;32;29;1;44;49;52;2;62;0;1;1;96;81;24;16;12;9;93;9;29;25;43;45;45;36;23;53;5;3;63;37;12;39;56;92;41;8;8;9;6;11;15;14;47;35;31;5;0;6;82;43;6;73;2;15;4;0;46
39;7;1;28;1;98;5;1;27;35;2;62;2;1;34;52;5;68;57;9;67;4;47;44;0;11;1;6;1;12;13;19;48;22;49;5;51;26;58;37;24;43;42;31;77;82;85;48;58;64;0;1;0;0;6;17;19;0;1;3;3;94;3;8;9;29;38;11;72;2;39;5;1;88;65;0;29;48;3;0;15;14;14;3;28;28;28;35;13;11;0;0;9;79;63;79;8;1;22;2;0;4
40;7;3;37;7;74;5;3;52;52;42;57;0;0;12;3;33;36;67;53;53;17;18;19;18;1;32;23;5;56;4;53;21;61;26;32;48;45;4;6;35;56;61;4;54;53;55;48;48;46;1;16;0;38;35;35;38;3;2;2;2;95;2;21;18;34;32;39;55;12;57;0;8;48;57;21;72;42;68;32;4;4;6;8;14;14;16;6;34;4;0;2;3;73;5;61;75;12;5;1;0;18
6;7;26;52;18;58;22;38;43;52;31;27;28;1;34;6;3;35;33;58;35;34;31;36;21;21;33;3;23;39;27;38;31;45;51;11;45;32;43;63;39;69;69;58;51;52;48;53;32;36;15;42;9;31;44;52;58;17;21;23;24;7;22;38;35;54;57;53;45;35;52;5;2;79;45;31;24;73;23;21;2;19;2;33;33;38;34;61;56;32;2;7;23;6;33;65;71;27;16;7;1;4
55;7;7;42;2;95;13;1;62;69;62;44;9;1;22;52;13;6;53;3;47;26;23;22;18;15;2;24;6;33;29;36;31;27;49;63;46;56;35;4;63;36;39;4;63;7;7;56;57;64;1;14;1;39;39;41;51;8;7;7;7;94;4;15;13;34;4;3;5;7;51;5;4;86;47;4;44;27;15;21;9;8;8;22;24;24;23;45;4;4;1;0;8;87;47;61;83;5;26;11;0;6
